 Total battles: 315331
 Avg. weight/team: 0.002
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Heatran            | 98.91231% | 26443  | 72.182% | 20351  | 76.744% | 
 | 2    | Skarmory           | 89.96121% | 21468  | 58.601% | 17580  | 66.294% | 
 | 3    | Scizor-Mega        | 85.03081% | 21020  | 57.378% | 14547  | 54.857% | 
 | 4    | Magnezone          | 56.80379% | 14900  | 40.673% | 10351  | 39.034% | 
 | 5    | Doublade           | 53.82372% | 8734   | 23.841% | 6086   | 22.950% | 
 | 6    | Jirachi            | 51.80462% | 11251  | 30.712% | 7878   | 29.708% | 
 | 7    | Bisharp            | 40.59420% | 16107  | 43.967% | 10345  | 39.011% | 
 | 8    | Excadrill          | 37.93322% | 13667  | 37.307% | 9324   | 35.161% | 
 | 9    | Ferrothorn         | 31.25006% | 13384  | 36.534% | 10591  | 39.939% | 
 | 10   | Empoleon           | 12.35932% | 14186  | 38.724% | 10086  | 38.034% | 
 | 11   | Scizor             |  7.44513% | 3826   | 10.444% | 2672   | 10.076% | 
 | 12   | Lucario            |  6.79669% | 8057   | 21.993% | 5321   | 20.065% | 
 | 13   | Klefki             |  4.28525% | 7521   | 20.530% | 6088   | 22.958% | 
 | 14   | Aggron             |  3.83700% | 2169   |  5.921% | 1512   |  5.702% | 
 | 15   | Registeel          |  3.78958% | 1735   |  4.736% | 1275   |  4.808% | 
 | 16   | Bronzong           |  3.52934% | 4162   | 11.361% | 3350   | 12.633% | 
 | 17   | Metagross          |  2.68752% | 8321   | 22.714% | 5521   | 20.820% | 
 | 18   | Aggron-Mega        |  2.05573% | 5466   | 14.921% | 3814   | 14.383% | 
 | 19   | Durant             |  1.69357% | 2053   |  5.604% | 1380   |  5.204% | 
 | 20   | Cobalion           |  1.59434% | 2051   |  5.599% | 1398   |  5.272% | 
 | 21   | Forretress         |  0.98386% | 2167   |  5.915% | 1862   |  7.022% | 
 | 22   | Steelix-Mega       |  0.95059% | 2746   |  7.496% | 1953   |  7.365% | 
 | 23   | Magneton           |  0.82719% | 1021   |  2.787% | 712    |  2.685% | 
 | 24   | Aron               |  0.53726% | 186    |  0.508% | 140    |  0.528% | 
 | 25   | Bastiodon          |  0.14022% | 952    |  2.599% | 698    |  2.632% | 
 | 26   | Steelix            |  0.11654% | 1387   |  3.786% | 1032   |  3.892% | 
 | 27   | Probopass          |  0.09131% | 798    |  2.178% | 598    |  2.255% | 
 | 28   | Escavalier         |  0.08220% | 922    |  2.517% | 630    |  2.376% | 
 | 29   | Klinklang          |  0.04652% | 1389   |  3.792% | 907    |  3.420% | 
 | 30   | Mawile             |  0.03139% | 1131   |  3.087% | 771    |  2.907% | 
 | 31   | Klang              |  0.00282% | 37     |  0.101% | 28     |  0.106% | 
 | 32   | Magnemite          |  0.00109% | 98     |  0.268% | 82     |  0.309% | 
 | 33   | Metang             |  0.00081% | 43     |  0.117% | 28     |  0.106% | 
 | 34   | Lairon             |  0.00031% | 77     |  0.210% | 62     |  0.234% | 
 | 35   | Bronzor            |  0.00020% | 40     |  0.109% | 36     |  0.136% | 
 | 36   | Shieldon           |  0.00011% | 27     |  0.074% | 19     |  0.072% | 
 | 37   | Wormadam-Trash     |  0.00009% | 42     |  0.115% | 30     |  0.113% | 
 | 38   | Honedge            |  0.00000% | 29     |  0.079% | 25     |  0.094% | 
 | 39   | Ferroseed          |  0.00000% | 16     |  0.044% | 16     |  0.060% | 
 | 40   | Pawniard           |  0.00000% | 7      |  0.019% | 5      |  0.019% | 
 | 41   | Beldum             |  0.00000% | 4      |  0.011% | 4      |  0.015% | 
 | 42   | Klink              |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
