 Total battles: 315331
 Avg. weight/team: 0.023
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Ferrothorn         | 77.35513% | 22191  | 70.394% | 18502  | 82.553% | 
 | 2    | Breloom            | 71.36536% | 21286  | 67.523% | 15448  | 68.926% | 
 | 3    | Venusaur-Mega      | 71.10375% | 20566  | 65.239% | 14415  | 64.317% | 
 | 4    | Serperior          | 50.21889% | 15636  | 49.600% | 10562  | 47.126% | 
 | 5    | Cradily            | 49.14362% | 13336  | 42.304% | 10112  | 45.118% | 
 | 6    | Whimsicott         | 42.45067% | 11738  | 37.235% | 8380   | 37.390% | 
 | 7    | Ludicolo           | 24.70230% | 8486   | 26.919% | 5945   | 26.526% | 
 | 8    | Rotom-Mow          | 21.48272% | 6002   | 19.039% | 4410   | 19.677% | 
 | 9    | Sceptile-Mega      | 21.04526% | 7621   | 24.175% | 5036   | 22.470% | 
 | 10   | Celebi             | 17.67505% | 4779   | 15.160% | 3066   | 13.680% | 
 | 11   | Shiftry            | 12.42281% | 3834   | 12.162% | 2637   | 11.766% | 
 | 12   | Tangrowth          | 11.53561% | 4073   | 12.920% | 2682   | 11.967% | 
 | 13   | Trevenant          | 11.43988% | 4171   | 13.231% | 2686   | 11.984% | 
 | 14   | Roserade           | 11.41926% | 4448   | 14.110% | 2942   | 13.127% | 
 | 15   | Amoonguss          |  9.89268% | 3498   | 11.096% | 2305   | 10.285% | 
 | 16   | Gourgeist-Super    |  9.12491% | 2412   |  7.651% | 1718   |  7.665% | 
 | 17   | Torterra           |  8.07467% | 3337   | 10.586% | 2410   | 10.753% | 
 | 18   | Chesnaught         |  7.44694% | 2909   |  9.228% | 1915   |  8.544% | 
 | 19   | Virizion           |  6.85807% | 2065   |  6.551% | 1336   |  5.961% | 
 | 20   | Exeggutor          |  6.43190% | 2848   |  9.034% | 1786   |  7.969% | 
 | 21   | Lilligant          |  4.86702% | 1819   |  5.770% | 1207   |  5.385% | 
 | 22   | Leavanny           |  4.73500% | 1553   |  4.926% | 1226   |  5.470% | 
 | 23   | Sceptile           |  4.44724% | 1590   |  5.044% | 1072   |  4.783% | 
 | 24   | Meganium           |  3.88399% | 1409   |  4.470% | 965    |  4.306% | 
 | 25   | Leafeon            |  3.74774% | 1684   |  5.342% | 1085   |  4.841% | 
 | 26   | Victreebel         |  3.70487% | 1613   |  5.117% | 1077   |  4.805% | 
 | 27   | Venusaur           |  3.64650% | 1436   |  4.555% | 1001   |  4.466% | 
 | 28   | Abomasnow-Mega     |  3.31439% | 1357   |  4.305% | 902    |  4.025% | 
