 Total battles: 315331
 Avg. weight/team: 0.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Ferrothorn         | 96.54962% | 22191  | 70.394% | 18502  | 82.553% | 
 | 2    | Venusaur-Mega      | 87.89351% | 20566  | 65.239% | 14415  | 64.317% | 
 | 3    | Cradily            | 84.81935% | 13336  | 42.304% | 10112  | 45.118% | 
 | 4    | Whimsicott         | 72.14729% | 11738  | 37.235% | 8380   | 37.390% | 
 | 5    | Breloom            | 69.72968% | 21286  | 67.523% | 15448  | 68.926% | 
 | 6    | Rotom-Mow          | 36.78837% | 6002   | 19.039% | 4410   | 19.677% | 
 | 7    | Celebi             | 23.64288% | 4779   | 15.160% | 3066   | 13.680% | 
 | 8    | Serperior          | 22.28094% | 15636  | 49.600% | 10562  | 47.126% | 
 | 9    | Gourgeist-Super    | 19.10947% | 2412   |  7.651% | 1718   |  7.665% | 
 | 10   | Trevenant          | 14.57926% | 4171   | 13.231% | 2686   | 11.984% | 
 | 11   | Shiftry            | 13.70604% | 3834   | 12.162% | 2637   | 11.766% | 
 | 12   | Ludicolo           | 11.29963% | 8486   | 26.919% | 5945   | 26.526% | 
 | 13   | Sceptile-Mega      | 10.13067% | 7621   | 24.175% | 5036   | 22.470% | 
 | 14   | Roserade           |  6.17836% | 4448   | 14.110% | 2942   | 13.127% | 
 | 15   | Tangrowth          |  5.20016% | 4073   | 12.920% | 2682   | 11.967% | 
 | 16   | Virizion           |  4.78290% | 2065   |  6.551% | 1336   |  5.961% | 
 | 17   | Amoonguss          |  4.52209% | 3498   | 11.096% | 2305   | 10.285% | 
 | 18   | Sceptile           |  3.62072% | 1590   |  5.044% | 1072   |  4.783% | 
 | 19   | Abomasnow-Mega     |  2.52054% | 1357   |  4.305% | 902    |  4.025% | 
 | 20   | Abomasnow          |  1.41260% | 1214   |  3.851% | 766    |  3.418% | 
 | 21   | Torterra           |  0.98924% | 3337   | 10.586% | 2410   | 10.753% | 
 | 22   | Leavanny           |  0.97495% | 1553   |  4.926% | 1226   |  5.470% | 
 | 23   | Chesnaught         |  0.93253% | 2909   |  9.228% | 1915   |  8.544% | 
 | 24   | Shaymin            |  0.92738% | 736    |  2.335% | 482    |  2.151% | 
 | 25   | Jumpluff           |  0.90033% | 1111   |  3.524% | 826    |  3.685% | 
 | 26   | Venusaur           |  0.85275% | 1436   |  4.555% | 1001   |  4.466% | 
 | 27   | Cacturne           |  0.84551% | 1041   |  3.302% | 740    |  3.302% | 
 | 28   | Lilligant          |  0.60163% | 1819   |  5.770% | 1207   |  5.385% | 
 | 29   | Meganium           |  0.39371% | 1409   |  4.470% | 965    |  4.306% | 
 | 30   | Victreebel         |  0.38456% | 1613   |  5.117% | 1077   |  4.805% | 
 | 31   | Exeggutor          |  0.37401% | 2848   |  9.034% | 1786   |  7.969% | 
 | 32   | Gogoat             |  0.19297% | 631    |  2.002% | 370    |  1.651% | 
 | 33   | Leafeon            |  0.19052% | 1684   |  5.342% | 1085   |  4.841% | 
 | 34   | Tropius            |  0.09334% | 1097   |  3.480% | 760    |  3.391% | 
 | 35   | Vileplume          |  0.08773% | 1051   |  3.334% | 698    |  3.114% | 
 | 36   | Sawsbuck           |  0.07387% | 637    |  2.021% | 431    |  1.923% | 
 | 37   | Tangela            |  0.05221% | 527    |  1.672% | 358    |  1.597% | 
 | 38   | Parasect           |  0.03940% | 382    |  1.212% | 265    |  1.182% | 
 | 39   | Bellossom          |  0.03912% | 424    |  1.345% | 304    |  1.356% | 
 | 40   | Simisage           |  0.03144% | 295    |  0.936% | 182    |  0.812% | 
 | 41   | Sunflora           |  0.03104% | 176    |  0.558% | 117    |  0.522% | 
 | 42   | Cherrim            |  0.01486% | 259    |  0.822% | 182    |  0.812% | 
 | 43   | Gloom              |  0.00936% | 36     |  0.114% | 26     |  0.116% | 
 | 44   | Sewaddle           |  0.00846% | 8      |  0.025% | 7      |  0.031% | 
 | 45   | Gourgeist-Small    |  0.00764% | 153    |  0.485% | 120    |  0.535% | 
 | 46   | Gourgeist          |  0.00697% | 186    |  0.590% | 140    |  0.625% | 
 | 47   | Maractus           |  0.00683% | 161    |  0.511% | 120    |  0.535% | 
 | 48   | Cottonee           |  0.00527% | 123    |  0.390% | 108    |  0.482% | 
 | 49   | Swadloon           |  0.00385% | 42     |  0.133% | 29     |  0.129% | 
 | 50   | Carnivine          |  0.00258% | 125    |  0.397% | 87     |  0.388% | 
 | 51   | Bayleef            |  0.00253% | 45     |  0.143% | 29     |  0.129% | 
 | 52   | Roselia            |  0.00168% | 96     |  0.305% | 68     |  0.303% | 
 | 53   | Gourgeist-Large    |  0.00160% | 57     |  0.181% | 42     |  0.187% | 
 | 54   | Lileep             |  0.00137% | 46     |  0.146% | 37     |  0.165% | 
 | 55   | Ivysaur            |  0.00063% | 48     |  0.152% | 37     |  0.165% | 
 | 56   | Cacnea             |  0.00059% | 37     |  0.117% | 25     |  0.112% | 
 | 57   | Grotle             |  0.00040% | 12     |  0.038% | 10     |  0.045% | 
 | 58   | Grovyle            |  0.00036% | 29     |  0.092% | 27     |  0.120% | 
 | 59   | Wormadam           |  0.00001% | 51     |  0.162% | 35     |  0.156% | 
 | 60   | Turtwig            |  0.00001% | 18     |  0.057% | 15     |  0.067% | 
 | 61   | Nuzleaf            |  0.00001% | 21     |  0.067% | 11     |  0.049% | 
 | 62   | Bulbasaur          |  0.00000% | 24     |  0.076% | 11     |  0.049% | 
 | 63   | Chikorita          |  0.00000% | 16     |  0.051% | 12     |  0.054% | 
 | 64   | Quilladin          |  0.00000% | 14     |  0.044% | 11     |  0.049% | 
 | 65   | Treecko            |  0.00000% | 22     |  0.070% | 13     |  0.058% | 
 | 66   | Bellsprout         |  0.00000% | 6      |  0.019% | 6      |  0.027% | 
 | 67   | Paras              |  0.00000% | 8      |  0.025% | 6      |  0.027% | 
 | 68   | Shroomish          |  0.00000% | 8      |  0.025% | 8      |  0.036% | 
 | 69   | Foongus            |  0.00000% | 11     |  0.035% | 7      |  0.031% | 
 | 70   | Budew              |  0.00000% | 7      |  0.022% | 4      |  0.018% | 
 | 71   | Seedot             |  0.00000% | 3      |  0.010% | 3      |  0.013% | 
 | 72   | Exeggcute          |  0.00000% | 4      |  0.013% | 3      |  0.013% | 
 | 73   | Weepinbell         |  0.00000% | 16     |  0.051% | 10     |  0.045% | 
 | 74   | Servine            |  0.00000% | 74     |  0.235% | 49     |  0.219% | 
 | 75   | Skiploom           |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 | 76   | Lombre             |  0.00000% | 6      |  0.019% | 4      |  0.018% | 
 | 77   | Ferroseed          |  0.00000% | 31     |  0.098% | 24     |  0.107% | 
 | 78   | Chespin            |  0.00000% | 4      |  0.013% | 3      |  0.013% | 
 | 79   | Snivy              |  0.00000% | 5      |  0.016% | 4      |  0.018% | 
 | 80   | Phantump           |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 | 81   | Lotad              |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 | 82   | Oddish             |  0.00000% | 2      |  0.006% | 1      |  0.004% | 
 | 83   | Pumpkaboo-Super    |  0.00000% | 2      |  0.006% | 2      |  0.009% | 
 | 84   | Deerling           |  0.00000% | 4      |  0.013% | 2      |  0.009% | 
 | 85   | Skiddo             |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 | 86   | Hoppip             |  0.00000% | 1      |  0.003% | 1      |  0.004% | 
 | 87   | Snover             |  0.00000% | 5      |  0.016% | 4      |  0.018% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
