 Total battles: 315331
 Avg. weight/team: 0.001
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Keldeo             | 94.89501% | 26609  | 57.893% | 18183  | 55.813% | 
 | 2    | Terrakion          | 82.20182% | 19809  | 43.099% | 13287  | 40.785% | 
 | 3    | Breloom            | 74.37599% | 23843  | 51.875% | 16924  | 51.948% | 
 | 4    | Infernape          | 54.91715% | 24086  | 52.404% | 19000  | 58.321% | 
 | 5    | Heracross          | 46.71009% | 10741  | 23.369% | 7126   | 21.873% | 
 | 6    | Medicham-Mega      | 44.05272% | 18652  | 40.581% | 13638  | 41.862% | 
 | 7    | Cobalion           | 41.29354% | 10318  | 22.449% | 8607   | 26.419% | 
 | 8    | Hawlucha           | 39.44477% | 21257  | 46.249% | 15025  | 46.119% | 
 | 9    | Gallade-Mega       | 33.61359% | 14763  | 32.120% | 9842   | 30.210% | 
 | 10   | Heracross-Mega     | 19.59022% | 7606   | 16.548% | 5145   | 15.793% | 
 | 11   | Conkeldurr         | 17.67009% | 11651  | 25.349% | 8553   | 26.254% | 
 | 12   | Combusken          |  8.51803% | 923    |  2.008% | 742    |  2.278% | 
 | 13   | Scrafty            |  7.87874% | 10281  | 22.368% | 7275   | 22.331% | 
 | 14   | Lucario            |  7.31712% | 16311  | 35.488% | 10922  | 33.525% | 
 | 15   | Toxicroak          |  5.87351% | 7402   | 16.105% | 4977   | 15.277% | 
 | 16   | Machamp            |  4.10960% | 9249   | 20.123% | 6767   | 20.771% | 
 | 17   | Gallade            |  3.07155% | 2058   |  4.478% | 1364   |  4.187% | 
 | 18   | Chesnaught         |  2.41860% | 4625   | 10.063% | 3138   |  9.632% | 
 | 19   | Hitmonlee          |  2.17825% | 5613   | 12.212% | 4193   | 12.870% | 
 | 20   | Pangoro            |  2.07414% | 4243   |  9.232% | 2840   |  8.717% | 
 | 21   | Mienshao           |  1.29699% | 3502   |  7.619% | 2539   |  7.793% | 
 | 22   | Emboar             |  1.22811% | 1682   |  3.660% | 1199   |  3.680% | 
 | 23   | Hitmontop          |  1.17294% | 3989   |  8.679% | 2926   |  8.981% | 
 | 24   | Medicham           |  0.84517% | 2016   |  4.386% | 1379   |  4.233% | 
 | 25   | Hitmonchan         |  0.61739% | 3059   |  6.655% | 2216   |  6.802% | 
 | 26   | Sawk               |  0.56178% | 1480   |  3.220% | 948    |  2.910% | 
 | 27   | Hariyama           |  0.41740% | 1856   |  4.038% | 1325   |  4.067% | 
 | 28   | Poliwrath          |  0.37761% | 3405   |  7.408% | 2414   |  7.410% | 
 | 29   | Virizion           |  0.32927% | 1315   |  2.861% | 805    |  2.471% | 
 | 30   | Primeape           |  0.32899% | 1504   |  3.272% | 1036   |  3.180% | 
 | 31   | Throh              |  0.29855% | 764    |  1.662% | 534    |  1.639% | 
 | 32   | Gurdurr            |  0.15056% | 80     |  0.174% | 62     |  0.190% | 
 | 33   | Machoke            |  0.13429% | 266    |  0.579% | 190    |  0.583% | 
 | 34   | Riolu              |  0.02480% | 203    |  0.442% | 154    |  0.473% | 
 | 35   | Pignite            |  0.00893% | 38     |  0.083% | 21     |  0.064% | 
 | 36   | Meditite           |  0.00210% | 49     |  0.107% | 39     |  0.120% | 
 | 37   | Monferno           |  0.00050% | 31     |  0.067% | 24     |  0.074% | 
 | 38   | Scraggy            |  0.00009% | 28     |  0.061% | 20     |  0.061% | 
 | 39   | Makuhita           |  0.00001% | 16     |  0.035% | 11     |  0.034% | 
 | 40   | Tyrogue            |  0.00000% | 46     |  0.100% | 37     |  0.114% | 
 | 41   | Pancham            |  0.00000% | 15     |  0.033% | 15     |  0.046% | 
 | 42   | Mankey             |  0.00000% | 10     |  0.022% | 9      |  0.028% | 
 | 43   | Croagunk           |  0.00000% | 8      |  0.017% | 7      |  0.021% | 
 | 44   | Mienfoo            |  0.00000% | 4      |  0.009% | 3      |  0.009% | 
 | 45   | Machop             |  0.00000% | 4      |  0.009% | 4      |  0.012% | 
 | 46   | Timburr            |  0.00000% | 6      |  0.013% | 6      |  0.018% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
