 Total battles: 213067
 Avg. weight/team: 0.002
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Ferrothorn         | 98.50206% | 10388  | 84.662% | 9316   | 99.930% | 
 | 2    | Whimsicott         | 86.10047% | 7065   | 57.579% | 5653   | 60.638% | 
 | 3    | Rotom-Mow          | 85.80745% | 6439   | 52.478% | 5083   | 54.524% | 
 | 4    | Appletun           | 80.66766% | 7099   | 57.857% | 5262   | 56.444% | 
 | 5    | Rillaboom          | 69.63836% | 5838   | 47.579% | 4195   | 44.999% | 
 | 6    | Roserade           | 62.53525% | 6220   | 50.693% | 4653   | 49.912% | 
 | 7    | Flapple            | 34.10009% | 4310   | 35.126% | 2990   | 32.073% | 
 | 8    | Ludicolo           | 19.56683% | 4474   | 36.463% | 3295   | 35.345% | 
 | 9    | Shiftry            | 13.66503% | 2905   | 23.676% | 2091   | 22.430% | 
 | 10   | Dhelmise           | 12.78702% | 2777   | 22.632% | 2044   | 21.925% | 
 | 11   | Tsareena           |  6.60385% | 2548   | 20.766% | 1767   | 18.954% | 
 | 12   | Vileplume          |  6.42850% | 2109   | 17.188% | 1498   | 16.069% | 
 | 13   | Eldegoss           |  5.71845% | 2270   | 18.500% | 1607   | 17.238% | 
 | 14   | Silvally-Grass     |  3.71351% | 997    |  8.126% | 681    |  7.305% | 
 | 15   | Gourgeist-Super    |  3.08799% | 893    |  7.278% | 682    |  7.316% | 
 | 16   | Bellossom          |  2.78173% | 903    |  7.359% | 639    |  6.854% | 
 | 17   | Leafeon            |  2.43360% | 1636   | 13.333% | 1124   | 12.057% | 
 | 18   | Abomasnow          |  1.58487% | 1075   |  8.761% | 814    |  8.732% | 
 | 19   | Trevenant          |  1.21584% | 1247   | 10.163% | 897    |  9.622% | 
 | 20   | Shiinotic          |  0.99757% | 873    |  7.115% | 603    |  6.468% | 
 | 21   | Cherrim            |  0.45722% | 319    |  2.600% | 225    |  2.414% | 
 | 22   | Maractus           |  0.41357% | 469    |  3.822% | 357    |  3.829% | 
 | 23   | Gourgeist-Small    |  0.34332% | 201    |  1.638% | 140    |  1.502% | 
 | 24   | Roselia            |  0.29018% | 90     |  0.733% | 78     |  0.837% | 
 | 25   | Gloom              |  0.26891% | 50     |  0.407% | 34     |  0.365% | 
 | 26   | Cottonee           |  0.19340% | 50     |  0.407% | 39     |  0.418% | 
 | 27   | Gourgeist          |  0.04691% | 133    |  1.084% | 93     |  0.998% | 
 | 28   | Ferroseed          |  0.02523% | 18     |  0.147% | 17     |  0.182% | 
 | 29   | Gourgeist-Large    |  0.00846% | 16     |  0.130% | 14     |  0.150% | 
 | 30   | Applin             |  0.00509% | 9      |  0.073% | 8      |  0.086% | 
 | 31   | Thwackey           |  0.00431% | 8      |  0.065% | 6      |  0.064% | 
 | 32   | Gossifleur         |  0.00001% | 19     |  0.155% | 17     |  0.182% | 
 | 33   | Lombre             |  0.00000% | 1      |  0.008% | 1      |  0.011% | 
 | 34   | Budew              |  0.00000% | 2      |  0.016% | 2      |  0.021% | 
 | 35   | Pumpkaboo-Super    |  0.00000% | 11     |  0.090% | 10     |  0.107% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
