 Total battles: 213067
 Avg. weight/team: 0.0
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | Rank | Pokemon            | Usage %   | Raw    | %       | Real   | %       | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
 | 1    | Ferrothorn         | 99.23174% | 10388  | 84.662% | 9316   | 99.930% | 
 | 2    | Rotom-Mow          | 85.10541% | 6439   | 52.478% | 5083   | 54.524% | 
 | 3    | Whimsicott         | 83.42039% | 7065   | 57.579% | 5653   | 60.638% | 
 | 4    | Appletun           | 79.80799% | 7099   | 57.857% | 5262   | 56.444% | 
 | 5    | Rillaboom          | 59.99797% | 5838   | 47.579% | 4195   | 44.999% | 
 | 6    | Roserade           | 54.69001% | 6220   | 50.693% | 4653   | 49.912% | 
 | 7    | Ludicolo           | 39.20065% | 4474   | 36.463% | 3295   | 35.345% | 
 | 8    | Shiftry            | 22.88890% | 2905   | 23.676% | 2091   | 22.430% | 
 | 9    | Flapple            | 21.55528% | 4310   | 35.126% | 2990   | 32.073% | 
 | 10   | Dhelmise           | 14.40324% | 2777   | 22.632% | 2044   | 21.925% | 
 | 11   | Vileplume          |  8.89960% | 2109   | 17.188% | 1498   | 16.069% | 
 | 12   | Eldegoss           |  7.29662% | 2270   | 18.500% | 1607   | 17.238% | 
 | 13   | Tsareena           |  5.59621% | 2548   | 20.766% | 1767   | 18.954% | 
 | 14   | Bellossom          |  4.91006% | 903    |  7.359% | 639    |  6.854% | 
 | 15   | Silvally-Grass     |  4.18052% | 997    |  8.126% | 681    |  7.305% | 
 | 16   | Abomasnow          |  2.24001% | 1075   |  8.761% | 814    |  8.732% | 
 | 17   | Leafeon            |  1.78825% | 1636   | 13.333% | 1124   | 12.057% | 
 | 18   | Shiinotic          |  1.15043% | 873    |  7.115% | 603    |  6.468% | 
 | 19   | Gourgeist-Super    |  1.12723% | 893    |  7.278% | 682    |  7.316% | 
 | 20   | Trevenant          |  0.89853% | 1247   | 10.163% | 897    |  9.622% | 
 | 21   | Maractus           |  0.58754% | 469    |  3.822% | 357    |  3.829% | 
 | 22   | Roselia            |  0.37554% | 90     |  0.733% | 78     |  0.837% | 
 | 23   | Cherrim            |  0.21044% | 319    |  2.600% | 225    |  2.414% | 
 | 24   | Cottonee           |  0.17134% | 50     |  0.407% | 39     |  0.418% | 
 | 25   | Gloom              |  0.15206% | 50     |  0.407% | 34     |  0.365% | 
 | 26   | Gourgeist-Small    |  0.08724% | 201    |  1.638% | 140    |  1.502% | 
 | 27   | Gourgeist          |  0.01149% | 133    |  1.084% | 93     |  0.998% | 
 | 28   | Ferroseed          |  0.00773% | 18     |  0.147% | 17     |  0.182% | 
 | 29   | Gourgeist-Large    |  0.00630% | 16     |  0.130% | 14     |  0.150% | 
 | 30   | Applin             |  0.00016% | 9      |  0.073% | 8      |  0.086% | 
 | 31   | Thwackey           |  0.00004% | 8      |  0.065% | 6      |  0.064% | 
 | 32   | Gossifleur         |  0.00000% | 19     |  0.155% | 17     |  0.182% | 
 | 33   | Lombre             |  0.00000% | 1      |  0.008% | 1      |  0.011% | 
 | 34   | Budew              |  0.00000% | 2      |  0.016% | 2      |  0.021% | 
 | 35   | Pumpkaboo-Super    |  0.00000% | 11     |  0.090% | 10     |  0.107% | 
 + ---- + ------------------ + --------- + ------ + ------- + ------ + ------- + 
